level,committee,chamber,hour_bin,weekday_bin,bucket_minutes,n_windows,n_rows_total,duplicate_row_rate_mean,duplicate_row_rate_median,median_n_rows,shrink_k
committee_chamber_hour_weekday_bucket,state government & tribal relations,house,23,0,30,10,72,0.10200000000000001,0.0,4.5,10.0
committee_chamber_hour_weekday_bucket,state government & tribal relations,house,23,2,30,5,8,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,state government & tribal relations,house,23,3,30,4,10,0.16666666666666666,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,state government & tribal relations,house,23,4,30,2,2,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,state government & tribal relations,house,23,5,30,4,6,0.0,0.0,1.5,30.0
committee_chamber_hour_weekday_bucket,state government & tribal relations,house,23,6,30,5,11,0.0,0.0,2.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,0,0,30,3,7,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,0,1,30,3,20,0.0,0.0,9.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,0,3,30,2,4,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,0,4,30,2,18,0.0,0.0,9.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,1,0,30,3,7,0.2222222222222222,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,1,1,30,3,8,0.0,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,1,3,30,2,2,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,1,4,30,2,3,0.0,0.0,1.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,1,6,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,2,0,30,3,5,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,2,1,30,3,3,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,2,3,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,2,6,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,3,0,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,3,1,30,4,5,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,3,3,30,1,2,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,3,4,30,2,5,0.0,0.0,2.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,4,0,30,3,7,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,4,1,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,4,3,30,2,9,0.0,0.0,4.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,4,4,30,2,5,0.0,0.0,2.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,4,6,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,5,0,30,2,10,0.0,0.0,5.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,5,1,30,3,6,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,5,3,30,2,10,0.0,0.0,5.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,5,4,30,2,14,0.0,0.0,7.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,6,0,30,5,20,0.0,0.0,3.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,6,1,30,3,28,0.043478260869565216,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,6,2,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,6,3,30,2,18,0.11538461538461539,0.11538461538461539,9.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,6,4,30,2,35,0.2857142857142857,0.2857142857142857,17.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,6,6,30,2,3,0.0,0.0,1.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,7,0,30,5,40,0.09444444444444444,0.0,8.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,7,1,30,4,33,0.03571428571428571,0.0,7.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,7,3,30,2,36,0.0625,0.0625,18.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,7,4,30,2,38,0.05263157894736842,0.05263157894736842,19.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,7,6,30,3,10,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,8,0,30,5,47,0.06797385620915034,0.0,9.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,8,1,30,4,64,0.013888888888888888,0.0,13.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,8,2,30,2,8,0.0,0.0,4.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,8,3,30,2,36,0.0,0.0,18.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,8,4,30,2,45,0.05357142857142857,0.05357142857142857,22.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,8,6,30,4,11,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,9,0,30,5,53,0.0,0.0,14.0,14.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,9,1,30,5,63,0.13333333333333333,0.0,3.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,9,2,30,2,15,0.0,0.0,7.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,9,3,30,2,39,0.0,0.0,19.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,9,4,30,3,19,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,9,6,30,4,10,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,10,0,30,6,65,0.012345679012345678,0.0,4.5,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,10,1,30,4,41,0.0,0.0,7.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,10,2,30,2,6,0.0,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,10,3,30,2,51,0.0,0.0,25.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,10,6,30,4,13,0.0,0.0,2.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,11,0,30,5,52,0.026666666666666665,0.0,6.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,11,1,30,4,43,0.16666666666666666,0.0,8.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,11,2,30,2,7,0.0,0.0,3.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,11,3,30,3,60,0.052083333333333336,0.0,27.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,11,6,30,3,4,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,12,0,30,5,52,0.0,0.0,5.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,12,1,30,1,13,0.0,0.0,13.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,12,2,30,2,4,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,12,3,30,2,41,0.045454545454545456,0.045454545454545456,20.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,12,5,30,2,52,0.0,0.0,26.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,12,6,30,5,12,0.1,0.0,3.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,13,0,30,4,39,0.2634920634920635,0.12698412698412698,9.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,13,2,30,2,6,0.0,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,13,3,30,3,39,0.14074074074074075,0.2,18.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,13,5,30,2,20,0.0625,0.0625,10.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,13,6,30,4,5,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,14,0,30,4,42,0.0,0.0,10.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,14,1,30,2,2,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,14,2,30,2,5,0.25,0.25,2.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,14,3,30,2,39,0.0,0.0,19.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,14,5,30,2,12,0.0,0.0,6.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,14,6,30,3,9,0.13333333333333333,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,15,0,30,5,60,0.03118440779610195,0.0,5.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,15,2,30,2,8,0.0,0.0,4.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,15,3,30,2,40,0.0,0.0,20.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,15,4,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,15,5,30,2,5,0.0,0.0,2.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,15,6,30,5,17,0.05714285714285714,0.0,2.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,16,0,30,5,70,0.014814814814814814,0.0,2.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,16,2,30,2,4,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,16,3,30,2,30,0.07692307692307693,0.07692307692307693,15.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,16,4,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,16,5,30,2,8,0.0,0.0,4.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,16,6,30,4,12,0.0,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,17,0,30,4,59,0.08333333333333334,0.045454545454545456,12.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,17,1,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,17,2,30,2,5,0.0,0.0,2.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,17,3,30,2,31,0.0,0.0,15.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,17,5,30,3,8,0.0,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,17,6,30,6,31,0.041666666666666664,0.0,3.5,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,18,0,30,5,68,0.0,0.0,3.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,18,2,30,2,3,0.0,0.0,1.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,18,3,30,2,23,0.125,0.125,11.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,18,4,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,18,5,30,2,6,0.0,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,18,6,30,4,46,0.021739130434782608,0.0,10.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,19,0,30,5,88,0.03965728274173806,0.0,5.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,19,1,30,2,2,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,19,2,30,2,4,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,19,3,30,3,42,0.06060606060606061,0.0,19.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,19,5,30,2,4,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,19,6,30,5,62,0.15438596491228068,0.10526315789473684,12.0,12.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,20,0,30,4,76,0.03125,0.0,18.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,20,2,30,2,3,0.0,0.0,1.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,20,3,30,2,42,0.0,0.0,21.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,20,4,30,2,2,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,20,5,30,2,2,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,20,6,30,6,102,0.018518518518518517,0.0,4.5,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,21,0,30,4,83,0.02591362126245847,0.023255813953488372,19.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,21,3,30,2,71,0.02702702702702703,0.02702702702702703,35.5,35.5
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,21,5,30,2,3,0.0,0.0,1.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,21,6,30,6,64,0.06666666666666667,0.0,4.5,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,22,0,30,4,62,0.027777777777777776,0.0,12.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,22,2,30,2,31,0.14090909090909093,0.14090909090909093,15.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,22,3,30,2,46,0.1111111111111111,0.1111111111111111,23.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,22,5,30,1,3,0.0,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,22,6,30,6,49,0.1111111111111111,0.0,3.0,10.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,23,0,30,2,29,0.14215686274509803,0.14215686274509803,14.5,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,23,2,30,2,12,0.0,0.0,6.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,23,3,30,2,18,0.14285714285714285,0.14285714285714285,9.0,30.0
committee_chamber_hour_weekday_bucket,"state government, tribal affairs & elections",senate,23,6,30,5,22,0.0,0.0,3.0,10.0
committee_chamber_hour_weekday_bucket,"technology, economic development, & veterans",house,0,1,30,2,4,0.0,0.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"technology, economic development, & veterans",house,1,1,30,1,3,0.0,0.0,3.0,30.0
committee_chamber_hour_weekday_bucket,"technology, economic development, & veterans",house,2,0,30,1,1,0.0,0.0,1.0,30.0
committee_chamber_hour_weekday_bucket,"technology, economic development, & veterans",house,2,1,30,1,2,1.0,1.0,2.0,30.0
committee_chamber_hour_weekday_bucket,"technology, economic development, & veterans",house,3,1,30,1,1,0.0,0.0,1.0,30.0
